OUTLET NAME,MERCHANT NAME,ADDRESS1,ADDRESS2,AREA,CITY,PINCODE,STATE,NEW CATEGORY,ENABLED WITH BQR CODE
Primart,Primart,Ground Floor Primark De Stature,Doolappally Road,Bahadurpalle,Hyderabad,500043,Telangana,SUPER MARKET,YES
South Leaf,Safal Foods,Ground Floor Shop No G 5 Shapath 4,Nr Chimanlal College,Prahladnagar,Ahmedabad,380054,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,23 Sardar Patel,Stadium,Navrangpura,Ahmedabad,380014,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,G 5,Near Pakvan,S G Highway,Ahmedabad,380015,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,Ahmedabad Vadodra Express Vill,Makwa Tel,Highway,Mehemdabad,387130,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,Sayla Beside,Sitaram Madhull,Rajkot Ahmedabad Highway,Surendranagar,363430,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,Near Bus Station,Men Road,Dudhai Road,Bhachau,370140,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,Shop No 5,Mamta Compalex,Sardar Patel Ring Road,Ahmedabad,382445,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,Shop No 6,Karnavati Complex,Vinzol,Ahmedabad,382445,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,Shop No  11,Sardar Heights,Visalpur,Ahmedabad,382210,Gujarat,FAST FOOD,YES
South Leaf,Safal Foods,Sagar Avenue,Opp Amber Tower Road,Sarkhej Road,Ahmedabad,380055,Gujarat,FAST FOOD,YES
Shri Balaji General Store,Minu Mangla,Bhar Bhuja Mohalla Hassanpur Rural Part 104 Palwal Hassanpur,Rural,Palwal,Palwal,121107,Haryana,SUPER MARKET,YES
Sampoorna Super Mart,Sampoorna Super Mart,No 39d,Chinnaiya Street Pattukottai Thanjavur,Pattukottai,Pattukotti,614601,Tamil Nadu,SUPER MARKET,YES
Sampoorna Super Mart,Sampoorna Super Mart,Ground Floor 1 A,N R Bungala Commercial Complex Mayilpalayam Street Pattukkottai,Pattukkottai,Pattukottai,614602,Tamil Nadu,SUPER MARKET,YES
Kaveri Angadi,C P Venkateshwaran,Shop No 3 No 1 Bc 202 2nd Main,Opp Kanthi Sweets East Of Ngef,Kasturi Nagar,Bangalore,560043,Karnataka,SUPER MARKET,YES
Shree Om Super Market,Ramesh Ogadram Choudhary,Shop No 04 Tulsi Heights,Sector 05 Plot No 01,New Panvel,Panvel,410206,Maharashtra,SUPER MARKET,YES
Satarkar Durga Khanwal,Radha Pandey,Shop No 11 Royal Palace Plot No 11,Plot 11 Sector 2,Kharghar,Panvel,410210,Maharashtra,FAST FOOD,YES
Big Treat,Abdul Sammad,H P Whitefield Main Road,B Narayanpura,Mahadevapura,Bangalore,560048,Karnataka,CANTEEN / CATERERS,YES
Joshis Mini Mart,Anagha Prashant Joshi,Shop No 2 Samata Nagar,Daund Patas Road,Daund Patas Road,Daund,413801,Maharashtra,SUPER MARKET,YES
S M Trading Company,S M Trading Company,Ground Floor No 711 Khata No 4c 711,7th Main 4th Cross 1st Block,Hrbr Layout,Bangalore,560043,Karnataka,SUPER MARKET,YES
Topi Vappa Biriyani,Bismillah Restaurant,No 18 21,Avalurpet Road,Mathalangulam,Tiruvannamalai,606601,Tamil Nadu,FAST FOOD,YES
Topi Vappa Jigarthanda,Bismillah Restaurant,No 18,Avalurpet Road,Mathalangulam,Tiruvannamalai,606601,Tamil Nadu,FAST FOOD,YES
Five Star Chicken,Shashi Kumar S K,Chadalapura,Cross,Chadalpura Cross,Chickballapur,562101,Karnataka,FAST FOOD,YES
Kwality Hospitality Services Pvt Ltd (Siemens),Kwality Hospitality Services Pvt Ltd,Siemens Ltd. Part Of Plot No 1,Kalwa Works Thane Belapur Road,Airoli,Navi Mumbai,400708,Maharashtra,CANTEEN / CATERERS,YES
Nagori Chaha,Mohammed Iqbal Nagori,Shop No 3 K G A Compound Saugbaug,Opposite Mahalaxmi Hotel,Andheri East,Mumbai,400011,Maharashtra,FAST FOOD,YES
S R N Foods,Siddappaji M,Axa Global Business Services Private Limited,1st Floor Mfar Manyata Tech Park Phase 4,Nagawara,Bangalore,560045,Karnataka,CANTEEN / CATERERS,YES
Fresh N Crunch - Waverock,Fresh N Crunch,Aveva,Tower 1 Ground Floor Waverock,Nanakramguda,Hyderabad,500008,Telangana,CANTEEN / CATERERS,YES
Cls Veg,Cls Veg,Ground Floor No 229 D Hbcs,Watar Tank Road Vijayanagar 2nd Stage,Vanivilas Layout,Mysore,570017,Karnataka,FAST FOOD,YES
Thangam Department Store,Thangam Department Store,No 9 10,Viruthunagar Road,Thirumangalam,Madurai,625706,Tamil Nadu,SUPER MARKET,YES
Thangam Department Store,Thangam Department Store,No 1,Rani Ponammal Road,Mahalipatti,Madurai,625001,Tamil Nadu,SUPER MARKET,YES
Healthy Hut,Healthy Hut,No 2674 3 No D 22,Adipampa Road,V V Mohalla,Mysore,570002,Karnataka,FAST FOOD,YES
Cafe Good Vibes,Cafe Good Vibes,No 904 1 F37 904 1a F37 1,Jlb Road,Chamundipuram,Mysore,570004,Karnataka,FAST FOOD,YES
Psm Super Market,Psm Super Market,No 435,Bazar Road,Kadayanallur,Kadayanallur,627751,Tamil Nadu,SUPER MARKET,YES
Allora,Bellona Hospitality Services Limited,G 47 Mall Of Asia Survey No 88 1  Byatarayanapura,Vill Yelahanka Hobli Yelahanka Taluk Bellary Road,Bellary,Bangalore,560092,Karnataka,FAST FOOD,YES
Cha,Bellona Hospitality Services Limited,T 63 Mall Of Asia Survey No 88 1  Byatarayanapura,Vill Yelahanka Hobli Yelahanka Taluk Bellary Road,Bellary,Bangalore,560092,Karnataka,FAST FOOD,YES
Eight,Bellona Hospitality Services Limited,S 29 Mall Of Asia Survey No 88 1  Byatarayanapura,Vill Yelahanka Hobli Yelahanka Taluk Bellary Road,Bellary,Bangalore,560092,Karnataka,FAST FOOD,YES
Fyole-Ug,Bellona Hospitality Services Limited,Ug Floor Mall Of Asia 239 240 Byatarayanapura,Vill Yelahanka Hobli Yelahanka Taluk Bellary Road,Bellary,Bangalore,560092,Karnataka,FAST FOOD,YES
Ishaara,Bellona Hospitality Services Limited,T 54 55 Mall Of Asia Surv No 88 1 Byatarayanapura,Vill Yelahanka Hobli Yelahanka Taluk Bellary Road,Bellary,Bangalore,560092,Karnataka,FAST FOOD,YES
Cafe Allora,Bellona Hospitality Services Limited,2nd Floor Phoenix Marketcity ,Whitefield Main Road Devasandra Industrial Estate,Mahadevapura,Bangalore,560048,Karnataka,FAST FOOD,YES
Cha Cha Cha ,Bellona Hospitality Services Limited,2nd Floor Phoenix Marketcity ,Whitefield Main Road Devasandra Industrial Estate,Mahadevapura,Bangalore,560048,Karnataka,FAST FOOD,YES
Dobaraa,Bellona Hospitality Services Limited,2nd Floor Phoenix Marketcity ,Whitefield Main Road Devasandra Industrial Estate,Mahadevapura,Bangalore,560048,Karnataka,FAST FOOD,YES
Ishaara,Bellona Hospitality Services Limited,2nd Floor Phoenix Marketcity ,Whitefield Main Road Devasandra Industrial Estate,Mahadevapura,Bangalore,560048,Karnataka,FAST FOOD,YES
Dobaraa,Bellona Hospitality Services Limited,T 63 Mall Of Asia Survey No 88 1  Byatarayanapura,Vill Yelahanka Hobli Yelahanka Taluk Bellary Road,Bellary,Bangalore,560092,Karnataka,FAST FOOD,YES
Fyole Sg,Bellona Hospitality Services Limited,A 239 240 Mall Of Asia Sur No 88 1 Byatarayanapura,Vill Yelahanka Hobli Yelahanka Taluk Bellary Road,Bellary,Bangalore,560092,Karnataka,FAST FOOD,YES
Gulistan Family Restaurant,Mr Mohammadhanif Abdullah Junakiya,Shop No 1 Taiba Heights,Near Dosti Apartment Mumbra Shilphata Road,Kausa Mumbra,Thane,400612,Maharashtra,FAST FOOD,YES
Gulistan Sweets,Mr Mohammadhanif Abdullah Junakiya,Shop  4 Taiba Heights,Near Dosti Apartment Kalyan Shilphata Road,Kausa Mumbra,Thane,400612,Maharashtra,FAST FOOD,YES
Muheet Sweets And Bakery,Mr Mohammadhanif Abdullah Junakiya,Shop No 5 Noble Tower,Near Kalsekar Hospital,Kausa,Thane,400612,Maharashtra,FAST FOOD,YES
Kausa Hotel,Mr Mohammadhanif Abdullah Junakiya,Opp Dosti Planet North,Off Mumbra Shil Road,Kausa Mumbra,Thane,400612,Maharashtra,FAST FOOD,YES
Desi Tea Master,Thejas S,No 354 Near Kamakshi,Hospital Road,Sarawathi Puram T K Layout,Mysore,570023,Karnataka,FAST FOOD,YES
Om Sai Ram Traders,R Bheemashya,No 12 Muni Subba Reddy Layout 1st Main Road,Near Rajarajeshwari Temple,Begur Main Road,Bangalore,560068,Karnataka,SUPER MARKET,YES
All India Daily Fresh Mart,All India Daily Fresh Mart,Ground Floor,Gat No 570 Near Palm Atlantis Soc,Wagholi,Pune,412207,Maharashtra,SUPER MARKET,YES
Five Star Chicken,Devaraju V,No 250 Malai Madeshwara Nilaya,Vidyaranyapura Main Road Narasipura Layout,Vidyaranyapura,Bangalore,560097,Karnataka,FAST FOOD,YES
The Family Mart,Pukhraj,Gas Godam Road Near Radha Rani Dharmsala Awas Vikas Colony  Bhawanipur,Bhawanipur,Bhawanipur,Chandausi,244412,Uttar Pradesh,SUPER MARKET,YES
Roys Cafe,Roys Cafe,42 A Roys Cafe 4th,Main 1st Cross,Jayalakshmipuram 3rd Stage,Mysore,570012,Karnataka,FAST FOOD,YES
Greendays Salads,Nivamo Foods,Ground Floor 809,3rd Stage 1st Main,Contour Road,Mysore,570002,Karnataka,FAST FOOD,YES
Tea Bench,Vrushabendra Tigadi,Shop No 163 2 Nagesh Building,1st Main Opp Blue Bliss Hospital,Seshadripuram,Bangalore,560020,Karnataka,FAST FOOD,YES
Aroma Cafe And Restaurant,Mahi Uddin Laskar,2nd Link Road,Maherpur,Hailakandi,Silchar,788015,Assam,FAST FOOD,YES
Aroma Cafe And Restaurant,Mahi Uddin Laskar,Hailakandi Road,Society Point,Meherpur,Silchar,788015,Assam,FAST FOOD,YES
D K Dryfruits Junction,D K Dryfruits Junction,Rallaguda Road,Rallaguda Road,Shamshabad,Rangareddy,501218,Telangana,SUPER MARKET,YES
Rockers Pizza,Rockers Pizza,Upper Ground Floor F 8 12 Sector 11 Pratap Vihar,Pratap Vihar,Pratap Vihar,Ghaziabad,201009,Uttar Pradesh,FAST FOOD,YES
Rockers Pizza,Rockers Pizza,Shop Number 1,Ahinsa Vatika,Rakesh Marg,Ghaziabad,201001,Uttar Pradesh,FAST FOOD,YES
Rockers Pizza,Rockers Pizza,Gaur Plaza Near Nk Departmental Store,Shop Number 1,Chipiyana Buzurg,Ghaziabad,201009,Uttar Pradesh,FAST FOOD,YES
The Firangi Sutra,Sutra Live And Let Live Llp,New No D 17 3122,Kalidasa Road,Jayalakshmipuran Block 1,Mysore,570002,Karnataka,FAST FOOD,YES
The Firangi Sutra,Sutra Live And Let Live Llp,Kalidasa Road,Vijayanagar 1st Stage,Vijayanagar,Mysore,570002,Karnataka,FAST FOOD,YES
The Firangi Sutra,Sutra Live And Let Live Llp,No 230 Campus Road,Kukkarahalli,Saraswathipuram,Mysore,570006,Karnataka,FAST FOOD,YES
The Dessert Republic,Unik Dessert World Llp,Shop No 2,Parmar Cooperative Housing Society,Vile Parle East,Mumbai,400057,Maharashtra,FAST FOOD,YES
The Dessert Republic,Unik Dessert World Llp,Ground 3 468 A Kalyan Bhuvan,Near Khalsa College,Matunga,Mumbai,400019,Maharashtra,FAST FOOD,YES
The Dessert Republic,Unik Dessert World Llp,Happy Home 47,Junction Vallabh Baug Lane,Ghatkopar,Mumbai,400077,Maharashtra,FAST FOOD,YES
Cafe Delight,Cafe Delight,No 987 8th Main,9th Cross,Gokulam 3rd Stage,Mysore,570002,Karnataka,FAST FOOD,YES
Zoca Cafe,Maitri Cafe And Resto,No 1103 2 Ch 17 2 First Floor,M G Road,Chamaraja Mohalla,Mysore,570004,Karnataka,FAST FOOD,YES
The Khema Express,Khan Fuzail Ahmed,3 4 Medekar House Shop No 02,Naroji Road Near Modi Doctor Clinic,Colaba,Mumbai,400005,Maharashtra,FAST FOOD,YES
Taste Of Colaba,Khan Fuzail Ahmed,Noaroji Road Near Dr Hp Mody Clinic,Mumbai 5,Colaba,Mumbai,400005,Maharashtra,FAST FOOD,YES
Baking Plant,Baking Plant,Site No 82 58 1,Hennur Gunduthopu,Kalyan Nagar Post,Bangalore,560043,Karnataka,FAST FOOD,YES
Baking Plant,Baking Plant,No 58 1st Floor,Hennur Main Road,Kalyan Nagar,Bangalore,560043,Karnataka,FAST FOOD,YES
La Pino Z Pizza,Jvg Enterprises,Ground Floor Shop No B 14 Plot 8pt,J2 Sharamseva Chsl Wadala Truck Terminal Road Antop Hill Wadala East,Wadala East,Mumbai,400037,Maharashtra,FAST FOOD,YES
Shake Mantra,Pavan Prakash Mesta,Ground Floor No 18,Opp Mithuna White Aspera Srirampura,Jakkur,Bangalore,560064,Karnataka,FAST FOOD,YES
Mysore Union,Shree Hospitality Services,Survey No 105 225 Part 2,Mysore Social,Hebbal Industrial Area,Mysore,570018,Karnataka,FAST FOOD,YES
New Sri Balaji Bhavan,New Sri Balaji Bhavan,No 2 634,River View Colony,Manapakkam,Chennai,600125,Tamil Nadu,FAST FOOD,YES
Silbatti Restaurant,Aarvi Foods,Commercial Gardenia Gitanjali Vasundhara,Vasundhara,Vasundhara,Ghaziabad,201012,Uttar Pradesh,FAST FOOD,YES
Neon Castle,Neon Castle,2725 1 Ground Floor 3rd,Main Road,V V Mohalla,Mysore,570002,Karnataka,FAST FOOD,YES
We At Mart,We At Mart,No 140 Sbi Main Road,Lokanayak Nagar,Vijaya Nangar 2nd Stage,Mysore,570016,Karnataka,SUPER MARKET,YES
Pune Food Factory (Eaton),Sach Hospitality Llp,B6 And B7 And Lab S1 And S2 Magarpatta City Sez,Magarpatta Sez Hadapsar,Haveli,Pune,411013,Maharashtra,CANTEEN / CATERERS,YES
Loyolas,Emilda Precilla Saldanha,Shop No 6 Jonna Villa,Manickpur,Kumbharwada,Palghar,401202,Maharashtra,SUPER MARKET,YES
Nalla Soru,Arunagiri M,No 872a,Azhgapuri Nagar,Thukkapettai Post,Chengam,606709,Tamil Nadu,FAST FOOD,YES
Shikora The Tea Hub,Exoswift Tradecom Llp,Ground Floor Technopolis Building,Service Road Block Bp Sector 5 Salt Lake,Salt Lake,Kolkata,700091,West Bengal,FAST FOOD,YES
Shikora The Tea Hub,Exoswift Tradecom Llp,136 Jessore Road,Block A Lake Town,Block A,Kolkata,700055,West Bengal,FAST FOOD,YES
Shikora The Tea Hub,Exoswift Tradecom Llp,Ground Floor Reet Orchid 16b Ram Mohan Dutta Road,Sreepally Bhowanipore,Sreepally,Kolkata,700020,West Bengal,FAST FOOD,YES
Shikora The Tea Hub,Exoswift Tradecom Llp,68 1 Bangur Avenue,Near Reliance Fresh Block B,Block B,Kolkata,700055,West Bengal,FAST FOOD,YES
Oasiss,Oasiss,Ground 3 468 A Kalyan Bhuvan,Near Maheshwari Udhyan,Matunga,Mumbai,400019,Maharashtra,FAST FOOD,YES
Oasiss,Oasiss,Shop No 12 And 13 Gandhi Market,Near Khau Galli,Ghatkopar East,Mumbai,400077,Maharashtra,FAST FOOD,YES
Oasiss,Oasiss,Shop No 8 445,Sofi Mahal,Lalbaug,Mumbai,400012,Maharashtra,FAST FOOD,YES
Oasiss,Oasiss,Shop No 2 Angan Chs Ltd,Plot No 46,Vashi,Navi Mumbai,400703,Maharashtra,FAST FOOD,YES
Polar Bear,Priny Ventures,Ground Floor No 2281 C Block,Mcechs Railway Parallel Road,Sahakaranagar,Bangalore,560092,Karnataka,FAST FOOD,YES
Morya Misal,Morya Misal,Neeta Park Soc  103 9,Airport Road White House Soc,Yerwada,Pune,411006,Maharashtra,FAST FOOD,YES
Indian Coffee House,Indian Coffee Workers Co Operative Soci Ltd,Ntpc Lara,Pussore,Pussore,Raigarh,496440,Chhattisgarh,CANTEEN / CATERERS,YES
Shreeji Vegetable,Dhokai Bhavina Chetanbhai,Shreeji Apartment 102,Shreeji Society Street Ni 6 Corner,Bethak Road,Jamkhambhaliya,361305,Gujarat,SUPER MARKET,YES
Shree Balaji General Store,Sumit Mangla,House No36 Ward Nu 19 Hassanpur Rural Part 104 Palwal,Rural,Palwal,Palwal,121107,Haryana,SUPER MARKET,YES
The Cake Book,Prince Bajaj,Assotech Business Cresterra,Sector 135,Sector 135,Gautam Buddha Nagar,201304,Uttar Pradesh,FAST FOOD,YES
The Cake Book,Prince Bajaj,Block Market 98 10 C B Block Sector 41,Sector 41,Sector 41,Noida,201301,Uttar Pradesh,FAST FOOD,YES
Nightowl 24,Thread Solace Private Limited,Shop Number 2 A 518 Rakesh Marg,Rakesh Marg,Rakesh Marg,Ghaziabad,201001,Uttar Pradesh,SUPER MARKET,YES
Burger Singh,Shweta Agrahari,Dmrc Metro Station Rajeev Chowk Near Gate Number 1 And 2,Dmrc Metro Station,Rajeev Chowk,New Delhi,110001,New Delhi,FAST FOOD,YES
Male Mahadeswara Stores,Asha D,No 123 Ground Floor 4th Cross,Gpr Royal Layout Electronic City,Huskur Gate,Bangalore,560100,Karnataka,SUPER MARKET,YES
The Muffin House,The Muffin House,Near Ambalathara Up School Tc 67 2 2704,1 The Muffin House Amabalathara,Amabalathara,Poonthura,695026,Kerala,FAST FOOD,YES
The Muffin House,The Muffin House,Medical Collage Road Near,Kseb,Kunnukuzy,Thiruvananthapuram,695004,Kerala,FAST FOOD,YES
The Muffin House,The Muffin House,Pattom Opposite,Vythuthi,Bhavan Pattom,Poonthura,695009,Kerala,FAST FOOD,YES
The Muffin House,The Muffin House,Ground Floor,Near G Studio,Kamaleswaram,Poonthura,695009,Kerala,FAST FOOD,YES
The Muffin House,The Muffin House,Shop 42 No B01 Ground Floor,Lulu Mall,Anayara,Thiruvananthapuram,695029,Kerala,FAST FOOD,YES
Light House,Jrg Foods,Hcl Technologies Ltd Gf Cafe 2,Elcot Sez Campus Medavakkam Road,Sholinganallur,Chennai,600119,Tamil Nadu,CANTEEN / CATERERS,YES
The Fiesta Cafe,Himalaya Exotic Resort Private Limited,Plot No 1 Gmr Aviation Sez,Rajiv Gandhi International Airport,Shamshabad,Hyderabad,500108,Telangana,CANTEEN / CATERERS,YES
Mysore Cake Of The Day,Pruthviraj H H,No 2996 Gopal,Arcade,Kalidasa Road,Mysore,570012,Karnataka,FAST FOOD,YES
Mysore Cake Of The Day,Pruthviraj H H,New Kantharaj Road,Chamarajapuram,V V Mohalla,Mysore,570004,Karnataka,FAST FOOD,YES
Murlidhar Dairy Parlour,Murlidhar Dairy,No 617 D Shilaj,Rancharda Road,Shilaj,Ahmedabad,380059,Gujarat,SUPER MARKET,YES
Raja Super Market,Raja,No 62f,Matharasa Road Perambalur,Perambalur,Permbalur,621212,Tamil Nadu,SUPER MARKET,YES
Samriddhi Variety Store,Babli Ghosh,Vill Shankarpur,Po Arrah Dist Burdwan,Dist,Barddhaman,713212,West Bengal,SUPER MARKET,YES
Yumm Bites And More,Yumm Bites,12 1 Ground Floor 10th,D Main Road,4th Block Jayanagar,Bangalore,560011,Karnataka,FAST FOOD,YES
La Pino Z Pizza,Smashfood Services Private Limited,Shop No 79,Sky Mall Malout,Muktsar,Malout,152107,Punjab,FAST FOOD,YES
La Pino Z Pizza,Smashfood Services Private Limited,Old Ajit Cinema Market,Bathinda Road,Sri Muktsar Sahib,Muktsar,152026,Punjab,FAST FOOD,YES
Radhasoami General Store,Radhasoami General Store,Plot No 2294 Khata No 196 Beheramal Jharsuguda,Plot No 2294 Khata No 196 Beheramal Jharsuguda,Plot No 2294 Khata No 196 Beheramal Jharsuguda,Jharsuguda,768201,Orissa,SUPER MARKET,YES
Myka Cafe,Myka Cafe And Boutique A Unit Of Myka,120 Prb,Complex,Vijayanagar 2nd Stage,Mysore,570017,Karnataka,FAST FOOD,YES
Myka Cafe,Myka Cafe And Boutique A Unit Of Myka,New 551,Kidb Export Industrila Area,Whitefield,Bangalore,560066,Karnataka,FAST FOOD,YES
Cee Pees Bakery And Supermarket,Cee Pees Bakery And Supermarket,7 1007 To 7 1009,Elavakkattumoola,Kakkanad,Ernakulam,682030,Kerala,SUPER MARKET,YES
Cee Pees Bakery And Supermarket,Cee Pees Bakery And Supermarket,Ceepees Fresh,Indra Junction,Kakkanad,Kochi,682030,Kerala,SUPER MARKET,YES
Cee Pees Bakery And Supermarket,Cee Pees Bakery And Supermarket,Bmc Road,Near Npol,Thrikkakara,Kochi,682021,Kerala,SUPER MARKET,YES
Cee Pees Bakery And Supermarket,Cee Pees Bakery And Supermarket,New Over Bridge,Subhash Chandra Bose Road Ponnurunni,Vytila,Kochi,682019,Kerala,SUPER MARKET,YES
Sattvik Roof Top Cafe,Nst Hospitality Ventures Llp,1158 1,Bajjanna Lane,Chamarajapuram,Mysore,570005,Karnataka,FAST FOOD,YES
Great Britain Waffle,Vayu Food Enterprises,Bg 16c Aditya Mall Indirapuram,Indirapuram,Indirapuram,Ghaziabad,201014,Uttar Pradesh,FAST FOOD,YES
Great Britain Waffle,Vayu Food Enterprises,Old Seemapuri H Block,Old Seemapuri,Old Seemapuri,New Delhi,110095,New Delhi,FAST FOOD,YES
Tea Bench,Subhash Chandra Marada,No 10 12 92 3 Kadam Complex,Beside Kanva Hospital,Gandhi Chowk,Raichur,584101,Karnataka,FAST FOOD,YES
Tea Bench,Sarvamangala S C,Ground Floor No 1804 131 3 2 Tea Bench,Rama Reddy Circle Annekal Near Anjaneya Temple Kudlu,Bommanahalli,Bangalore,560068,Karnataka,FAST FOOD,YES
Tea Bench,Edison Christopher,No 109 4 Ground Floor Mariyappana Palya Main Road,Opp To Poonach Farm,Jnanabharathi,Bangalore,560040,Karnataka,FAST FOOD,YES
The Society Supermarket,The Society Supermarket,1st Floor Kh No 4616 213 Sports Complex Building,Marsur Post Chandapura Sipani Royal Heritage,Anekal Taluka,Bangalore,562106,Karnataka,SUPER MARKET,YES
Abs Arabia Restaurant,Abs Arabia Restaurant,Shop No 1 Tfc Mall Of Mysore M G Road,Mysore Mahanagar Palike I Circle,M G Road,Mysore,570004,Karnataka,FAST FOOD,YES
Burgerie,Burgerie,Athreya Mig 96 I Block 4th Cross,1st Main Ramakrishnanagar,Mahanagar Palike I Circle,Mysore,570022,Karnataka,FAST FOOD,YES
Golden Quill Multicuisine Restaurant,Golden Quill,No 4 A 4 B 1st Floor 2nd Floor 3rd Floor,Gokulam Main Road Devaraja Mohalla,Jayalakshmipuram,Mysore,570012,Karnataka,FAST FOOD,YES
Golden Quill Multicuisine Restaurant,Golden Quill,New No 111 1 Vinobha Road,Shivarampet,Devaraja Mohalla,Mysore,570001,Karnataka,FAST FOOD,YES
Golden Quill Multicuisine Restaurant,Golden Quill,No 2818 5 Shop No 3 And 4,11th Cross Kalidasa Road,V V Mohalla,Mysore,570002,Karnataka,FAST FOOD,YES
Golden Quill Multicuisine Restaurant,Golden Quill,No 63 Jlb Road,St Marys Convent Ramanuja Road,Chamundipuram,Mysore,570008,Karnataka,FAST FOOD,YES
Sri Gokulam General Stores,Sri Gokulam General Stores,No 224 1 1st,Main Road,Gokulam 2nd Stage,Mysore,570002,Karnataka,SUPER MARKET,YES
Mani Maart,Mani Maart,No 28 1,Nanganallur 2nd Main Road Thillaiganga Nagar Nanganallur,Nanganallur,Chennai,600061,Tamil Nadu,SUPER MARKET,YES
Mani Maart,Mani Maart,No 83 5 And 6,Medavakkam Main Road Keelkattali,Keelkattali,Chennai,600117,Tamil Nadu,SUPER MARKET,YES
Grocery Hut,Grocery Hut,No 103,Kumarasamy Street,Perambur,Chennai,600011,Tamil Nadu,SUPER MARKET,YES
Grocery Hut,Grocery Hut,No 8 Thangal St,Aranganathan Nagar,Virugambakkam,Chennai,600092,Tamil Nadu,SUPER MARKET,YES
Hasvitha Marada Ganada Enne Girani,Hasvitha Marada Ganada Enne Girani,50,Hebbal Road,Vijaya Nagar 2nd Stage,Bangalore,560016,Karnataka,SUPER MARKET,YES
Curry Box Restaurants,Curry Box Restaurants,Mckinsey Global Services India Pvt Ltd,19th Floor Brigade World Trade Centre,Omr Perungudi,Chennai,600096,Tamil Nadu,CANTEEN / CATERERS,YES
Amartex Industries Limited,Amartex Industries Ltd,Khasra No 293 Village Nehnar,Post Office Jubbal Distt Shimla,Jubbal,Shimla,171205,Himachal Pradesh,SUPER MARKET,YES
Amartex Industries Limited,Amartex Industries Ltd,Khasra No 1355/957/1 1356/957 1356/958/1 1359/58 ,Revnue Mohalsunni 3rd Distt Shimla,Ulb Nagar Panchayt Sunni,Shimla,171301,Himachal Pradesh,SUPER MARKET,YES
Amartex Industries Limited,Amartex Industries Ltd,Khasra No 650 Post Office Karsog,Tehsil Karsog Upper Karsog Distt Mandi,Karsog,Mandi,171304,Himachal Pradesh,SUPER MARKET,YES
Amartex Industries Limited,Amartex Industries Ltd,Khasra No 8799/2656/1 Village And Post Office Anni,Tehsil Anni Distt Kullu,Anni,Kullu,172026,Himachal Pradesh,SUPER MARKET,YES
Sai Cuisine Hospitality Services Pvt Ltd Nabard - Worker,Sai Cuisine Hospitality Services Pvt Ltd,Nabard Building Canteen  Ground Floor,A Wing C 24 G Block,Bandra E,Mumbai,400051,Maharashtra,CANTEEN / CATERERS,YES
Sai Cuisine Hospitality Services Pvt Ltd Nabard - Officer,Sai Cuisine Hospitality Services Pvt Ltd,Nabard Building Canteen Ground Floor,A Wing C 24 G Block,Bandra East,Mumbai,400051,Maharashtra,CANTEEN / CATERERS,YES
